Annotation Cluster 1	Enrichment Score: 3.003522358382123
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0524~Neurogenesis	30	3.6585365853658534	5.557904856748064E-5	ENSMUSG00000030584, ENSMUSG00000052133, ENSMUSG00000032087, ENSMUSG00000059146, ENSMUSG00000004558, ENSMUSG00000026768, ENSMUSG00000043557, ENSMUSG00000026249, ENSMUSG00000024921, ENSMUSG00000062232, ENSMUSG00000031217, ENSMUSG00000071757, ENSMUSG00000031385, ENSMUSG00000057177, ENSMUSG00000025020, ENSMUSG00000055254, ENSMUSG00000026235, ENSMUSG00000063632, ENSMUSG00000063531, ENSMUSG00000045903, ENSMUSG00000021221, ENSMUSG00000022678, ENSMUSG00000066043, ENSMUSG00000028519, ENSMUSG00000025867, ENSMUSG00000039145, ENSMUSG00000053477, ENSMUSG00000032537, ENSMUSG00000059857, ENSMUSG00000034336	412	242	7474	2.2488566155821226	0.005874221766836274	0.002945689574076474	0.0028901105255089935
UP_KW_BIOLOGICAL_PROCESS	KW-0221~Differentiation	49	5.975609756097561	4.545761783074508E-4	ENSMUSG00000035877, ENSMUSG00000054675, ENSMUSG00000052133, ENSMUSG00000048078, ENSMUSG00000032280, ENSMUSG00000026768, ENSMUSG00000026249, ENSMUSG00000001627, ENSMUSG00000039153, ENSMUSG00000028909, ENSMUSG00000032278, ENSMUSG00000056820, ENSMUSG00000057315, ENSMUSG00000032076, ENSMUSG00000006362, ENSMUSG00000055254, ENSMUSG00000025020, ENSMUSG00000063632, ENSMUSG00000045903, ENSMUSG00000079681, ENSMUSG00000022678, ENSMUSG00000025867, ENSMUSG00000036273, ENSMUSG00000030218, ENSMUSG00000053477, ENSMUSG00000038612, ENSMUSG00000015312, ENSMUSG00000059857, ENSMUSG00000034336, ENSMUSG00000032101, ENSMUSG00000024042, ENSMUSG00000028441, ENSMUSG00000059146, ENSMUSG00000004558, ENSMUSG00000020484, ENSMUSG00000043557, ENSMUSG00000024008, ENSMUSG00000062232, ENSMUSG00000031217, ENSMUSG00000032625, ENSMUSG00000071757, ENSMUSG00000056962, ENSMUSG00000023068, ENSMUSG00000063531, ENSMUSG00000022212, ENSMUSG00000028519, ENSMUSG00000036098, ENSMUSG00000050623, ENSMUSG00000036698	412	536	7474	1.6583918997246776	0.04705303753549872	0.012046268725147446	0.01181898063599372
UP_KW_MOLECULAR_FUNCTION	KW-0217~Developmental protein	60	7.317073170731707	0.006190081864638581	ENSMUSG00000027210, ENSMUSG00000052133, ENSMUSG00000048078, ENSMUSG00000021395, ENSMUSG00000032280, ENSMUSG00000026768, ENSMUSG00000026249, ENSMUSG00000001627, ENSMUSG00000022607, ENSMUSG00000035632, ENSMUSG00000032006, ENSMUSG00000031145, ENSMUSG00000030772, ENSMUSG00000032278, ENSMUSG00000056820, ENSMUSG00000057315, ENSMUSG00000032076, ENSMUSG00000055254, ENSMUSG00000025020, ENSMUSG00000026235, ENSMUSG00000063632, ENSMUSG00000079681, ENSMUSG00000022114, ENSMUSG00000022678, ENSMUSG00000030218, ENSMUSG00000053477, ENSMUSG00000032238, ENSMUSG00000038612, ENSMUSG00000015312, ENSMUSG00000059857, ENSMUSG00000034336, ENSMUSG00000017897, ENSMUSG00000032101, ENSMUSG00000024042, ENSMUSG00000059146, ENSMUSG00000020160, ENSMUSG00000042745, ENSMUSG00000004558, ENSMUSG00000020484, ENSMUSG00000060534, ENSMUSG00000043557, ENSMUSG00000062232, ENSMUSG00000031217, ENSMUSG00000038648, ENSMUSG00000034488, ENSMUSG00000034832, ENSMUSG00000056962, ENSMUSG00000049791, ENSMUSG00000004328, ENSMUSG00000023068, ENSMUSG00000049313, ENSMUSG00000025001, ENSMUSG00000063531, ENSMUSG00000000489, ENSMUSG00000066043, ENSMUSG00000028519, ENSMUSG00000070576, ENSMUSG00000042453, ENSMUSG00000044595, ENSMUSG00000036698	483	678	7635	1.3988896828450503	0.3914922243110821	0.07162809014796072	0.06632230569255622
UP_KW_MOLECULAR_FUNCTION	KW-9996~Developmental protein	60	7.317073170731707	0.006190081864638581	ENSMUSG00000027210, ENSMUSG00000052133, ENSMUSG00000048078, ENSMUSG00000021395, ENSMUSG00000032280, ENSMUSG00000026768, ENSMUSG00000026249, ENSMUSG00000001627, ENSMUSG00000022607, ENSMUSG00000035632, ENSMUSG00000032006, ENSMUSG00000031145, ENSMUSG00000030772, ENSMUSG00000032278, ENSMUSG00000056820, ENSMUSG00000057315, ENSMUSG00000032076, ENSMUSG00000055254, ENSMUSG00000025020, ENSMUSG00000026235, ENSMUSG00000063632, ENSMUSG00000079681, ENSMUSG00000022114, ENSMUSG00000022678, ENSMUSG00000030218, ENSMUSG00000053477, ENSMUSG00000032238, ENSMUSG00000038612, ENSMUSG00000015312, ENSMUSG00000059857, ENSMUSG00000034336, ENSMUSG00000017897, ENSMUSG00000032101, ENSMUSG00000024042, ENSMUSG00000059146, ENSMUSG00000020160, ENSMUSG00000042745, ENSMUSG00000004558, ENSMUSG00000020484, ENSMUSG00000060534, ENSMUSG00000043557, ENSMUSG00000062232, ENSMUSG00000031217, ENSMUSG00000038648, ENSMUSG00000034488, ENSMUSG00000034832, ENSMUSG00000056962, ENSMUSG00000049791, ENSMUSG00000004328, ENSMUSG00000023068, ENSMUSG00000049313, ENSMUSG00000025001, ENSMUSG00000063531, ENSMUSG00000000489, ENSMUSG00000066043, ENSMUSG00000028519, ENSMUSG00000070576, ENSMUSG00000042453, ENSMUSG00000044595, ENSMUSG00000036698	483	678	7635	1.3988896828450503	0.3914922243110821	0.07162809014796072	0.06632230569255622

Annotation Cluster 2	Enrichment Score: 2.6875848512283653
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	mmu04151:PI3K-Akt signaling pathway	35	4.2682926829268295	2.641544656195931E-5	ENSMUSG00000015846, ENSMUSG00000029713, ENSMUSG00000026840, ENSMUSG00000026768, ENSMUSG00000024621, ENSMUSG00000045613, ENSMUSG00000020048, ENSMUSG00000024789, ENSMUSG00000017344, ENSMUSG00000020108, ENSMUSG00000022607, ENSMUSG00000090210, ENSMUSG00000039115, ENSMUSG00000038648, ENSMUSG00000059923, ENSMUSG00000032006, ENSMUSG00000038668, ENSMUSG00000003031, ENSMUSG00000000184, ENSMUSG00000048240, ENSMUSG00000055254, ENSMUSG00000020053, ENSMUSG00000000489, ENSMUSG00000023067, ENSMUSG00000001930, ENSMUSG00000005533, ENSMUSG00000021303, ENSMUSG00000019970, ENSMUSG00000043004, ENSMUSG00000042453, ENSMUSG00000022817, ENSMUSG00000031502, ENSMUSG00000050965, ENSMUSG00000031565, ENSMUSG00000038612	362	269	5973	2.146840148698885	0.007631313217008828	0.00381703202820312	0.003645331625550385
UP_KW_BIOLOGICAL_PROCESS	KW-0130~Cell adhesion	37	4.512195121951219	1.0225589126124231E-4	ENSMUSG00000032087, ENSMUSG00000053166, ENSMUSG00000026840, ENSMUSG00000026768, ENSMUSG00000005124, ENSMUSG00000045038, ENSMUSG00000024965, ENSMUSG00000017344, ENSMUSG00000028909, ENSMUSG00000031778, ENSMUSG00000039115, ENSMUSG00000034488, ENSMUSG00000032036, ENSMUSG00000028195, ENSMUSG00000032452, ENSMUSG00000022091, ENSMUSG00000032012, ENSMUSG00000032076, ENSMUSG00000059674, ENSMUSG00000026235, ENSMUSG00000022790, ENSMUSG00000020032, ENSMUSG00000001930, ENSMUSG00000023348, ENSMUSG00000041187, ENSMUSG00000022636, ENSMUSG00000026814, ENSMUSG00000042453, ENSMUSG00000070695, ENSMUSG00000000305, ENSMUSG00000039683, ENSMUSG00000050840, ENSMUSG00000022817, ENSMUSG00000032537, ENSMUSG00000050965, ENSMUSG00000031841, ENSMUSG00000019997	412	340	7474	1.9741433466590521	0.01078114107711936	0.003613041491230562	0.0035448708970564
KEGG_PATHWAY	mmu04010:MAPK signaling pathway	31	3.7804878048780486	2.0619924596275874E-4	ENSMUSG00000031530, ENSMUSG00000021250, ENSMUSG00000021991, ENSMUSG00000004951, ENSMUSG00000024621, ENSMUSG00000019146, ENSMUSG00000019960, ENSMUSG00000062232, ENSMUSG00000090877, ENSMUSG00000059923, ENSMUSG00000018932, ENSMUSG00000032006, ENSMUSG00000034765, ENSMUSG00000053395, ENSMUSG00000020190, ENSMUSG00000055254, ENSMUSG00000002983, ENSMUSG00000020053, ENSMUSG00000000489, ENSMUSG00000005533, ENSMUSG00000036390, ENSMUSG00000025408, ENSMUSG00000040373, ENSMUSG00000091971, ENSMUSG00000053137, ENSMUSG00000023809, ENSMUSG00000018209, ENSMUSG00000050965, ENSMUSG00000015312, ENSMUSG00000031565, ENSMUSG00000030774	362	250	5973	2.046	0.05805081284107183	0.014897895520809319	0.014227747971430353
